Date,HBName,Sex,AgeGroup,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage
20201209,Lanarkshire,Male,18 - 29,46966.0,Dose 1,3,0.00638759954009283,5,0.0106459992334881
20201209,Lanarkshire,Male,18 years and over,252618.0,Dose 1,33,0.0130632021471154,47,0.0186051666943765
20201209,Lanarkshire,Male,30 - 39,40037.0,Dose 1,7,0.0174838274595999,13,0.032469965282114
20201209,Lanarkshire,Male,40 - 49,42153.0,Dose 1,8,0.0189784831447347,10,0.0237231039309183
20201209,Lanarkshire,Male,50 - 54,24946.0,Dose 1,6,0.0240519522167883,7,0.0280606109195863
20201209,Lanarkshire,Male,55 - 59,24045.0,Dose 1,6,0.0249532127261385,8,0.033270950301518
20201209,Lanarkshire,Male,60 - 64,20393.0,Dose 1,2,0.009807286814102879,2,0.009807286814102879
20201209,Lanarkshire,Male,65 - 69,17422.0,Dose 1,0,0.0,0,0.0
20201209,Lanarkshire,Male,70 - 74,15218.0,Dose 1,1,0.00657116572479958,1,0.00657116572479958
20201209,Lanarkshire,Male,75 - 79,10173.0,Dose 1,0,0.0,0,0.0
20201209,Lanarkshire,Male,80 years and over,11265.0,Dose 1,0,0.0,1,0.00887705281846427
20201209,Lanarkshire,Total,18 - 29,92491.0,Dose 1,26,0.0281108432171779,36,0.0389227059930155
20201209,Lanarkshire,Total,18 years and over,529263.0,Dose 1,158,0.0298528330905429,226,0.0427008878383715
20201209,Lanarkshire,Total,30 - 39,83500.0,Dose 1,37,0.044311377245509,58,0.0694610778443114
20201209,Lanarkshire,Total,40 - 49,87000.0,Dose 1,38,0.0436781609195402,54,0.0620689655172414
20201209,Lanarkshire,Total,50 - 54,51583.0,Dose 1,22,0.0426497101758331,29,0.0562200725045073
20201209,Lanarkshire,Total,50 years and over,266272.0,Dose 1,57,0.021406681889196002,78,0.029293354164163
20201209,Lanarkshire,Total,55 - 59,49881.0,Dose 1,23,0.04610974118401799,32,0.0641526833864598
20201209,Lanarkshire,Total,60 - 64,43003.0,Dose 1,9,0.0209287724112271,11,0.0255796107248332
20201209,Lanarkshire,Total,65 - 69,36548.0,Dose 1,2,0.00547225566378461,3,0.008208383495676921
20201209,Lanarkshire,Total,70 - 74,32449.0,Dose 1,1,0.0030817590680760603,1,0.0030817590680760603
20201209,Lanarkshire,Total,75 - 79,23078.0,Dose 1,0,0.0,0,0.0
20201209,Lanarkshire,Total,80 years and over,29730.0,Dose 1,0,0.0,2,0.0067272115708039
20201209,Lanarkshire,Female,18 - 29,45525.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Female,18 years and over,276645.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Female,30 - 39,43463.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Female,40 - 49,44847.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Female,50 - 54,26637.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Female,55 - 59,25836.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Female,60 - 64,22610.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Female,65 - 69,19126.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Female,70 - 74,17231.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Female,75 - 79,12905.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Female,80 years and over,18465.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Male,18 - 29,46966.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Male,18 years and over,252618.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Male,30 - 39,40037.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Male,40 - 49,42153.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Male,50 - 54,24946.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Male,55 - 59,24045.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Male,60 - 64,20393.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Male,65 - 69,17422.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Male,70 - 74,15218.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Male,75 - 79,10173.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Male,80 years and over,11265.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Total,18 - 29,92491.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Total,18 years and over,529263.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Total,30 - 39,83500.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Total,40 - 49,87000.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Total,50 - 54,51583.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Total,50 years and over,266272.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Total,55 - 59,49881.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Total,60 - 64,43003.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Total,65 - 69,36548.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Total,70 - 74,32449.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Total,75 - 79,23078.0,Dose 2,0,0.0,0,0.0
20201209,Lanarkshire,Total,80 years and over,29730.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Female,18 - 29,45525.0,Dose 1,39,0.08566721581548599,70,0.153761669412411
20201210,Lanarkshire,Female,18 years and over,276645.0,Dose 1,175,0.06325796598528799,354,0.12796182833595401
20201210,Lanarkshire,Female,30 - 39,43463.0,Dose 1,36,0.0828290730046246,81,0.186365414260405
20201210,Lanarkshire,Female,40 - 49,44847.0,Dose 1,38,0.0847325350636609,82,0.182843891453163
20201210,Lanarkshire,Female,50 - 54,26637.0,Dose 1,22,0.0825918834703608,44,0.16518376694072198
20201210,Lanarkshire,Female,55 - 59,25836.0,Dose 1,33,0.127728750580585,57,0.220622387366465
20201210,Lanarkshire,Female,60 - 64,22610.0,Dose 1,5,0.0221141088014153,14,0.0619195046439629
20201210,Lanarkshire,Female,65 - 69,19126.0,Dose 1,1,0.00522848478510928,4,0.0209139391404371
20201210,Lanarkshire,Female,70 - 74,17231.0,Dose 1,1,0.00580349370320933,1,0.00580349370320933
20201210,Lanarkshire,Female,75 - 79,12905.0,Dose 1,0,0.0,0,0.0
20201210,Lanarkshire,Female,80 years and over,18465.0,Dose 1,0,0.0,1,0.00541565123206066
20201210,Lanarkshire,Male,18 - 29,46966.0,Dose 1,4,0.00851679938679044,9,0.0191627986202785
20201210,Lanarkshire,Male,18 years and over,252618.0,Dose 1,46,0.0182093120838578,93,0.0368144787782343
20201210,Lanarkshire,Male,30 - 39,40037.0,Dose 1,10,0.024976896370857003,23,0.05744686165297099
20201210,Lanarkshire,Male,40 - 49,42153.0,Dose 1,13,0.0308400351101938,23,0.0545631390411121
20201210,Lanarkshire,Male,50 - 54,24946.0,Dose 1,7,0.0280606109195863,14,0.0561212218391726
20201210,Lanarkshire,Male,55 - 59,24045.0,Dose 1,8,0.033270950301518,16,0.066541900603036
20201210,Lanarkshire,Male,60 - 64,20393.0,Dose 1,1,0.0049036434070514395,3,0.0147109302211543
20201210,Lanarkshire,Male,65 - 69,17422.0,Dose 1,2,0.0114797382619676,2,0.0114797382619676
20201210,Lanarkshire,Male,70 - 74,15218.0,Dose 1,0,0.0,1,0.00657116572479958
20201210,Lanarkshire,Male,75 - 79,10173.0,Dose 1,1,0.00982994200334218,1,0.00982994200334218
20201210,Lanarkshire,Male,80 years and over,11265.0,Dose 1,0,0.0,1,0.00887705281846427
20201210,Lanarkshire,Total,18 - 29,92491.0,Dose 1,43,0.0464910099361019,79,0.0854137159291174
20201210,Lanarkshire,Total,18 years and over,529263.0,Dose 1,221,0.0417561779304429,447,0.0844570657688144
20201210,Lanarkshire,Total,30 - 39,83500.0,Dose 1,46,0.0550898203592814,104,0.12455089820359301
20201210,Lanarkshire,Total,40 - 49,87000.0,Dose 1,51,0.0586206896551724,105,0.12068965517241399
20201210,Lanarkshire,Total,50 - 54,51583.0,Dose 1,29,0.0562200725045073,58,0.112440145009015
20201210,Lanarkshire,Total,50 years and over,266272.0,Dose 1,81,0.0304200216320154,159,0.0597133757961783
20201210,Lanarkshire,Total,55 - 59,49881.0,Dose 1,41,0.0821956255889016,73,0.146348308975361
20201210,Lanarkshire,Total,60 - 64,43003.0,Dose 1,6,0.0139525149408181,17,0.0395321256656512
20201210,Lanarkshire,Total,65 - 69,36548.0,Dose 1,3,0.008208383495676921,6,0.0164167669913538
20201210,Lanarkshire,Total,70 - 74,32449.0,Dose 1,1,0.0030817590680760603,2,0.006163518136152121
20201210,Lanarkshire,Total,75 - 79,23078.0,Dose 1,1,0.00433313112054771,1,0.00433313112054771
20201210,Lanarkshire,Total,80 years and over,29730.0,Dose 1,0,0.0,2,0.0067272115708039
20201210,Lanarkshire,Female,18 - 29,45525.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Female,18 years and over,276645.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Female,30 - 39,43463.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Female,40 - 49,44847.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Female,50 - 54,26637.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Female,55 - 59,25836.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Female,60 - 64,22610.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Female,65 - 69,19126.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Female,70 - 74,17231.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Female,75 - 79,12905.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Female,80 years and over,18465.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Male,18 - 29,46966.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Male,18 years and over,252618.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Male,30 - 39,40037.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Male,40 - 49,42153.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Male,50 - 54,24946.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Male,55 - 59,24045.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Male,60 - 64,20393.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Male,65 - 69,17422.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Male,70 - 74,15218.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Male,75 - 79,10173.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Male,80 years and over,11265.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Total,18 - 29,92491.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Total,18 years and over,529263.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Total,30 - 39,83500.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Total,40 - 49,87000.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Total,50 - 54,51583.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Total,50 years and over,266272.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Total,55 - 59,49881.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Total,60 - 64,43003.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Total,65 - 69,36548.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Total,70 - 74,32449.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Total,75 - 79,23078.0,Dose 2,0,0.0,0,0.0
20201210,Lanarkshire,Total,80 years and over,29730.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Female,18 - 29,45525.0,Dose 1,71,0.15595826468973098,141,0.309719934102142
20201211,Lanarkshire,Female,18 years and over,276645.0,Dose 1,499,0.180375571580907,853,0.30833739991686104
20201211,Lanarkshire,Female,30 - 39,43463.0,Dose 1,100,0.23008075834618,181,0.416446172606585
20201211,Lanarkshire,Female,40 - 49,44847.0,Dose 1,114,0.254197605190983,196,0.437041496644146
20201211,Lanarkshire,Female,50 - 54,26637.0,Dose 1,78,0.292825768667643,122,0.45800953560836405
20201211,Lanarkshire,Female,55 - 59,25836.0,Dose 1,77,0.298033751354699,134,0.518656138721164
20201211,Lanarkshire,Female,60 - 64,22610.0,Dose 1,49,0.21671826625386997,63,0.278637770897833
20201211,Lanarkshire,Female,65 - 69,19126.0,Dose 1,7,0.0365993934957649,11,0.05751333263620201
20201211,Lanarkshire,Female,70 - 74,17231.0,Dose 1,1,0.00580349370320933,2,0.0116069874064187
20201211,Lanarkshire,Female,75 - 79,12905.0,Dose 1,2,0.0154978690430066,2,0.0154978690430066
20201211,Lanarkshire,Female,80 years and over,18465.0,Dose 1,0,0.0,1,0.00541565123206066
20201211,Lanarkshire,Male,18 - 29,46966.0,Dose 1,14,0.0298087978537666,23,0.048971596474045
20201211,Lanarkshire,Male,18 years and over,252618.0,Dose 1,90,0.0356269149466784,183,0.0724413937249127
20201211,Lanarkshire,Male,30 - 39,40037.0,Dose 1,19,0.0474561031046282,42,0.104902964757599
20201211,Lanarkshire,Male,40 - 49,42153.0,Dose 1,21,0.0498185182549285,44,0.10438165729604101
20201211,Lanarkshire,Male,50 - 54,24946.0,Dose 1,9,0.0360779283251824,23,0.092199150164355
20201211,Lanarkshire,Male,55 - 59,24045.0,Dose 1,12,0.049906425452277,28,0.116448326055313
20201211,Lanarkshire,Male,60 - 64,20393.0,Dose 1,10,0.0490364340705144,13,0.0637473642916687
20201211,Lanarkshire,Male,65 - 69,17422.0,Dose 1,3,0.0172196073929514,5,0.0286993456549191
20201211,Lanarkshire,Male,70 - 74,15218.0,Dose 1,2,0.0131423314495992,3,0.0197134971743987
20201211,Lanarkshire,Male,75 - 79,10173.0,Dose 1,0,0.0,1,0.00982994200334218
20201211,Lanarkshire,Male,80 years and over,11265.0,Dose 1,0,0.0,1,0.00887705281846427
20201211,Lanarkshire,Total,18 - 29,92491.0,Dose 1,85,0.09190083359462001,164,0.177314549523737
20201211,Lanarkshire,Total,18 years and over,529263.0,Dose 1,589,0.11128682715398598,1036,0.1957438929228
20201211,Lanarkshire,Total,30 - 39,83500.0,Dose 1,119,0.14251497005988,223,0.267065868263473
20201211,Lanarkshire,Total,40 - 49,87000.0,Dose 1,135,0.155172413793103,240,0.27586206896551696
20201211,Lanarkshire,Total,50 - 54,51583.0,Dose 1,87,0.16866021751352203,145,0.281100362522537
20201211,Lanarkshire,Total,50 years and over,266272.0,Dose 1,250,0.0938889556543685,409,0.153602331450547
20201211,Lanarkshire,Total,55 - 59,49881.0,Dose 1,89,0.178424650668591,162,0.324772959643953
20201211,Lanarkshire,Total,60 - 64,43003.0,Dose 1,59,0.137199730251378,76,0.176731855917029
20201211,Lanarkshire,Total,65 - 69,36548.0,Dose 1,10,0.0273612783189231,16,0.0437780453102769
20201211,Lanarkshire,Total,70 - 74,32449.0,Dose 1,3,0.00924527720422817,5,0.0154087953403803
20201211,Lanarkshire,Total,75 - 79,23078.0,Dose 1,2,0.00866626224109542,3,0.0129993933616431
20201211,Lanarkshire,Total,80 years and over,29730.0,Dose 1,0,0.0,2,0.0067272115708039
20201211,Lanarkshire,Female,18 - 29,45525.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Female,18 years and over,276645.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Female,30 - 39,43463.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Female,40 - 49,44847.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Female,50 - 54,26637.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Female,55 - 59,25836.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Female,60 - 64,22610.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Female,65 - 69,19126.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Female,70 - 74,17231.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Female,75 - 79,12905.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Female,80 years and over,18465.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Male,18 - 29,46966.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Male,18 years and over,252618.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Male,30 - 39,40037.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Male,40 - 49,42153.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Male,50 - 54,24946.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Male,55 - 59,24045.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Male,60 - 64,20393.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Male,65 - 69,17422.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Male,70 - 74,15218.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Male,75 - 79,10173.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Male,80 years and over,11265.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Total,18 - 29,92491.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Total,18 years and over,529263.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Total,30 - 39,83500.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Total,40 - 49,87000.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Total,50 - 54,51583.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Total,50 years and over,266272.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Total,55 - 59,49881.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Total,60 - 64,43003.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Total,65 - 69,36548.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Total,70 - 74,32449.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Total,75 - 79,23078.0,Dose 2,0,0.0,0,0.0
20201211,Lanarkshire,Total,80 years and over,29730.0,Dose 2,0,0.0,0,0.0
20201212,Lanarkshire,Female,18 - 29,45525.0,Dose 1,10,0.0219659527732015,151,0.331685886875343
20201212,Lanarkshire,Female,18 years and over,276645.0,Dose 1,69,0.0249417123027707,922,0.333279112219632
20201212,Lanarkshire,Female,30 - 39,43463.0,Dose 1,18,0.0414145365023123,199,0.457860709108897
20201212,Lanarkshire,Female,40 - 49,44847.0,Dose 1,14,0.0312172497602961,210,0.46825874640444204
20201212,Lanarkshire,Female,50 - 54,26637.0,Dose 1,7,0.0262792356496602,129,0.484288771258025
20201212,Lanarkshire,Female,55 - 59,25836.0,Dose 1,11,0.0425762501935284,145,0.561232388914693
20201212,Lanarkshire,Female,60 - 64,22610.0,Dose 1,7,0.0309597523219814,70,0.309597523219814
20201212,Lanarkshire,Female,65 - 69,19126.0,Dose 1,2,0.0104569695702186,13,0.0679703022064206
20201212,Lanarkshire,Female,70 - 74,17231.0,Dose 1,0,0.0,2,0.0116069874064187
20201212,Lanarkshire,Female,75 - 79,12905.0,Dose 1,0,0.0,2,0.0154978690430066
20201212,Lanarkshire,Female,80 years and over,18465.0,Dose 1,0,0.0,1,0.00541565123206066
20201212,Lanarkshire,Male,18 - 29,46966.0,Dose 1,2,0.00425839969339522,25,0.0532299961674403
20201212,Lanarkshire,Male,18 years and over,252618.0,Dose 1,18,0.00712538298933568,201,0.0795667767142484
20201212,Lanarkshire,Male,30 - 39,40037.0,Dose 1,2,0.00499537927417139,44,0.109898344031771
